problem,xp,instance,proved,time,memory,best_val,best_lb,best_ub,nodes_bnb,nodes_dd
psp,B&B $(\alpha = 100)$,psp_100_7_95_1_4,True,0.88,101.79,-364171,-364171,-364171,1,353291
psp,MIP,psp_150_10_100_100_0,False,1800.01,0.0,-1224192,-1224192,-1220626,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_100_0,True,228.31,2567.08,-1224192,-1224192,-1224192,636959,103911434
psp,B&B $(\alpha = 1)$,psp_150_10_100_100_0,False,1800.12,218.55,-1264447,-1264447,-684110,34810,951503909
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_100_0,True,220.6,2287.22,-1224192,-1224192,-1224192,272997,68505636
psp,B&B $(\alpha = 10)$,psp_150_10_100_100_0,False,1800.39,289.01,-1230991,-1230991,-827449,3785,862143816
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_100_0,False,1800.09,1273.86,-1228881,-1228881,-952152,63156,594397246
psp,B&B $(\alpha = 100)$,psp_150_10_100_100_0,False,1803.02,1056.6,-1224192,-1224192,-946508,668,727311176
psp,MIP,psp_150_10_100_100_1,True,71.59,0.0,-1081658,-1081658,-1081658,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_100_1,True,24.94,853.9,-1081658,-1081658,-1081658,192857,11713451
psp,B&B $(\alpha = 1)$,psp_150_10_100_100_1,False,1800.24,925.76,-1096159,-1096159,-905296,99984,1182825433
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_100_1,True,38.23,507.79,-1081658,-1081658,-1081658,67547,14566753
psp,B&B $(\alpha = 10)$,psp_150_10_100_100_1,False,1800.04,250.33,-1081658,-1081658,-964223,15172,1180560915
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_100_1,True,1631.92,433.85,-1081658,-1081658,-1081658,119048,1199873051
psp,B&B $(\alpha = 100)$,psp_150_10_100_100_1,True,578.62,215.49,-1081658,-1081658,-1081658,11064,432208386
psp,MIP,psp_150_10_100_100_2,True,68.79,0.0,-1145010,-1145010,-1145010,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_100_2,True,14.53,359.33,-1145010,-1145010,-1145010,87004,7876590
psp,B&B $(\alpha = 1)$,psp_150_10_100_100_2,False,1800.06,136.19,-1166833,-1166833,-871243,53858,1105229025
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_100_2,True,67.75,149.84,-1145010,-1145010,-1145010,39711,36680641
psp,B&B $(\alpha = 10)$,psp_150_10_100_100_2,False,1800.14,81.22,-1154961,-1154961,-951838,12084,1100356812
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_100_2,True,9.05,318.4,-1145010,-1145010,-1145010,39470,3197096
psp,B&B $(\alpha = 100)$,psp_150_10_100_100_2,False,1800.24,206.84,-1145010,-1145010,-964040,2662,861225502
psp,MIP,psp_150_10_100_100_3,True,685.0,0.0,-1252270,-1252270,-1252147,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_100_3,True,242.0,1589.45,-1252270,-1252270,-1252270,618487,103285097
psp,B&B $(\alpha = 1)$,psp_150_10_100_100_3,False,1800.07,151.63,-1272241,-1272241,-681039,32966,878342810
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_100_3,True,292.66,1547.51,-1252270,-1252270,-1252270,360846,95106023
psp,B&B $(\alpha = 10)$,psp_150_10_100_100_3,False,1800.12,224.56,-1259671,-1259671,-819305,3759,765324634
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_100_3,False,1800.19,1420.43,-1252816,-1252816,-960739,68713,426742712
psp,B&B $(\alpha = 100)$,psp_150_10_100_100_3,False,1802.42,877.52,-1255985,-1255985,-954594,692,658455000
psp,MIP,psp_150_10_100_100_4,False,1800.07,0.0,-1673199,-1673199,-1604529,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_100_4,False,1806.64,10739.98,-1767874,-1767874,-387820,66814,619898154
psp,B&B $(\alpha = 1)$,psp_150_10_100_100_4,False,1800.09,150.09,-1754856,-1754856,-382560,19665,666193967
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_100_4,False,1809.11,14092.34,-1742461,-1742461,-440663,2130,438397407
psp,B&B $(\alpha = 10)$,psp_150_10_100_100_4,False,1800.81,321.75,-1737412,-1737412,-454995,1872,626107432
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_100_4,False,1826.39,34598.45,-1727721,-1727721,-586717,177,424808036
psp,B&B $(\alpha = 100)$,psp_150_10_100_100_4,False,1808.08,2463.69,-1764239,-1764239,-586731,185,563287470
psp,MIP,psp_150_10_100_10_0,True,1088.47,0.0,-728345,-728345,-728280,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_10_0,True,155.81,1789.81,-728345,-728345,-728345,407204,68234315
psp,B&B $(\alpha = 1)$,psp_150_10_100_10_0,False,1800.12,264.32,-731707,-731707,-593622,33248,912971018
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_10_0,True,142.54,913.65,-728345,-728345,-728345,54524,47410736
psp,B&B $(\alpha = 10)$,psp_150_10_100_10_0,False,1800.45,360.91,-728345,-728345,-678889,3795,854088102
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_10_0,False,1800.09,963.7,-728345,-728345,-726085,135370,607084254
psp,B&B $(\alpha = 100)$,psp_150_10_100_10_0,False,1801.66,817.85,-728345,-728345,-713371,692,744394778
psp,MIP,psp_150_10_100_10_1,True,52.96,0.0,-753853,-753853,-753853,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_10_1,True,17.26,614.63,-753853,-753853,-753853,114610,8221671
psp,B&B $(\alpha = 1)$,psp_150_10_100_10_1,False,1800.22,958.79,-762126,-762126,-716703,99414,1154093638
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_10_1,True,20.78,127.03,-753853,-753853,-753853,14265,8616418
psp,B&B $(\alpha = 10)$,psp_150_10_100_10_1,False,1800.06,200.86,-753853,-753853,-743485,21978,1243513667
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_10_1,True,257.42,291.97,-753853,-753853,-753853,52833,153587768
psp,B&B $(\alpha = 100)$,psp_150_10_100_10_1,True,511.51,210.31,-753853,-753853,-753853,9864,365939851
psp,MIP,psp_150_10_100_10_2,True,69.12,0.0,-814252,-814252,-814252,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_10_2,True,10.65,275.86,-814252,-814252,-814252,44807,5887011
psp,B&B $(\alpha = 1)$,psp_150_10_100_10_2,False,1800.08,143.4,-814252,-814252,-750567,52882,1090695522
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_10_2,True,25.96,94.71,-814252,-814252,-814252,18494,11751451
psp,B&B $(\alpha = 10)$,psp_150_10_100_10_2,False,1800.12,94.88,-814252,-814252,-796170,12249,1097388536
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_10_2,True,3.37,200.62,-814252,-814252,-814252,14354,1297072
psp,B&B $(\alpha = 100)$,psp_150_10_100_10_2,False,1800.53,186.64,-814252,-814252,-809579,3616,918584448
psp,MIP,psp_150_10_100_10_3,True,562.71,0.0,-732451,-732451,-732382,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_10_3,True,165.54,1150.65,-732451,-732451,-732451,371551,71145023
psp,B&B $(\alpha = 1)$,psp_150_10_100_10_3,False,1800.09,164.76,-738128,-738128,-603488,31997,842313761
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_10_3,True,200.49,1011.11,-732451,-732451,-732451,144078,67500494
psp,B&B $(\alpha = 10)$,psp_150_10_100_10_3,False,1800.11,205.77,-732451,-732451,-676367,3790,766478743
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_10_3,False,1800.02,894.27,-732451,-732451,-701745,40508,631617230
psp,B&B $(\alpha = 100)$,psp_150_10_100_10_3,False,1800.41,820.68,-732451,-732451,-698804,665,642279862
psp,MIP,psp_150_10_100_10_4,False,1800.01,0.0,-620094,-620094,-533239,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_10_4,False,1807.58,13498.46,-592698,-592698,-330986,51430,518782128
psp,B&B $(\alpha = 1)$,psp_150_10_100_10_4,False,1800.11,140.57,-592698,-592698,-324945,15827,542572039
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_10_4,False,1811.75,20678.46,-587185,-587185,-373900,1633,383160725
psp,B&B $(\alpha = 10)$,psp_150_10_100_10_4,False,1800.49,395.71,-587185,-587185,-382155,1643,556059951
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_10_4,False,1828.39,28862.6,-585963,-585963,-443271,133,344127590
psp,B&B $(\alpha = 100)$,psp_150_10_100_10_4,False,1801.21,3304.19,-585963,-585963,-443281,159,490122332
psp,MIP,psp_150_10_100_1_0,True,1033.59,0.0,-677052,-677052,-676997,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_1_0,True,147.72,1629.82,-677052,-677052,-677052,354796,63653693
psp,B&B $(\alpha = 1)$,psp_150_10_100_1_0,False,1800.14,277.78,-680589,-680589,-580534,33217,908028289
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_1_0,True,129.06,401.12,-677052,-677052,-677052,20957,42733521
psp,B&B $(\alpha = 10)$,psp_150_10_100_1_0,False,1800.39,309.63,-677052,-677052,-655266,3932,869497937
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_1_0,True,772.26,872.47,-677052,-677052,-677052,22730,307485656
psp,B&B $(\alpha = 100)$,psp_150_10_100_1_0,False,1800.3,817.27,-677052,-677052,-674300,706,759031671
psp,MIP,psp_150_10_100_1_1,True,42.58,0.0,-720469,-720469,-720432,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_1_1,True,16.3,582.02,-720469,-720469,-720469,92947,7791544
psp,B&B $(\alpha = 1)$,psp_150_10_100_1_1,False,1800.21,964.17,-728767,-728767,-697138,100161,1147599324
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_1_1,True,27.8,123.76,-720469,-720469,-720469,13080,12156548
psp,B&B $(\alpha = 10)$,psp_150_10_100_1_1,False,1800.1,98.58,-720469,-720469,-719948,23826,1251893205
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_1_1,True,51.8,243.66,-720469,-720469,-720469,29582,24379647
psp,B&B $(\alpha = 100)$,psp_150_10_100_1_1,True,276.01,209.55,-720469,-720469,-720469,5273,196741036
psp,MIP,psp_150_10_100_1_2,True,108.62,0.0,-780444,-780444,-780444,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_1_2,True,9.74,266.51,-780444,-780444,-780444,38132,5444945
psp,B&B $(\alpha = 1)$,psp_150_10_100_1_2,False,1800.06,151.81,-780444,-780444,-735450,54182,1104289130
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_1_2,True,21.83,88.39,-780444,-780444,-780444,16884,9772518
psp,B&B $(\alpha = 10)$,psp_150_10_100_1_2,False,1800.02,71.18,-780444,-780444,-774211,13419,1125426428
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_1_2,True,1.38,190.44,-780444,-780444,-780444,1,540459
psp,B&B $(\alpha = 100)$,psp_150_10_100_1_2,True,1.29,186.43,-780444,-780444,-780444,1,540459
psp,MIP,psp_150_10_100_1_3,True,534.25,0.0,-679152,-679152,-679094,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_1_3,True,143.05,1040.75,-679152,-679152,-679152,323676,61112765
psp,B&B $(\alpha = 1)$,psp_150_10_100_1_3,False,1800.13,187.78,-683977,-683977,-591873,32020,837050882
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_1_3,True,151.09,494.9,-679152,-679152,-679152,35768,47177541
psp,B&B $(\alpha = 10)$,psp_150_10_100_1_3,False,1800.44,230.25,-679152,-679152,-651136,3949,785166646
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_1_3,False,1800.05,909.49,-679152,-679152,-670165,67727,568899971
psp,B&B $(\alpha = 100)$,psp_150_10_100_1_3,False,1801.3,819.99,-679152,-679152,-665686,679,654837435
psp,MIP,psp_150_10_100_1_4,False,1800.01,0.0,-525040,-525040,-422648,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_100_1_4,False,1809.14,16859.27,-475806,-475806,-320086,45779,492881815
psp,B&B $(\alpha = 1)$,psp_150_10_100_1_4,False,1800.12,158.71,-475806,-475806,-315978,15767,539262803
psp,B&B+C $(\alpha = 10)$,psp_150_10_100_1_4,False,1812.11,20629.26,-475611,-475611,-360027,1403,362260621
psp,B&B $(\alpha = 10)$,psp_150_10_100_1_4,False,1800.23,398.99,-475611,-475611,-368013,1655,557478489
psp,B&B+C $(\alpha = 100)$,psp_150_10_100_1_4,False,1824.32,28231.03,-475039,-475039,-410996,136,332740646
psp,B&B $(\alpha = 100)$,psp_150_10_100_1_4,False,1805.07,3317.88,-475039,-475039,-411013,160,493019081
psp,MIP,psp_150_10_90_100_0,True,64.47,0.0,-946864,-946864,-946864,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_100_0,False,1807.31,10889.3,-1181215,-1181215,-498549,646185,736535912
psp,B&B $(\alpha = 1)$,psp_150_10_90_100_0,False,1800.09,103.18,-1305393,-1305393,-407777,23635,810808763
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_100_0,False,1810.3,13523.83,-1157273,-1157273,-598788,66195,490843977
psp,B&B $(\alpha = 10)$,psp_150_10_90_100_0,False,1800.16,294.86,-1240307,-1240307,-561727,2397,726419829
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_100_0,False,1815.81,19673.02,-1124061,-1124061,-729473,11256,343761175
psp,B&B $(\alpha = 100)$,psp_150_10_90_100_0,False,1802.17,1650.6,-1162971,-1162971,-728948,304,597607655
psp,MIP,psp_150_10_90_100_1,True,93.7,0.0,-925697,-925697,-925608,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_100_1,False,1806.01,7162.01,-1350037,-1350037,-343516,168236,629361904
psp,B&B $(\alpha = 1)$,psp_150_10_90_100_1,False,1800.12,176.3,-1425582,-1425582,-325236,21095,722868004
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_100_1,False,1809.59,11293.33,-1313001,-1313001,-453382,5255,413132348
psp,B&B $(\alpha = 10)$,psp_150_10_90_100_1,False,1800.11,302.16,-1325695,-1325695,-480750,2119,642747791
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_100_1,False,1821.67,24253.59,-1312686,-1312686,-558192,289,381931415
psp,B&B $(\alpha = 100)$,psp_150_10_90_100_1,False,1807.18,1821.4,-1284919,-1284919,-558246,227,539286064
psp,MIP,psp_150_10_90_100_2,True,24.96,0.0,-961657,-961657,-961622,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_100_2,True,1787.55,7779.01,-961657,-961657,-961657,3327098,660042068
psp,B&B $(\alpha = 1)$,psp_150_10_90_100_2,False,1800.07,104.13,-1239981,-1239981,-468686,23758,834047914
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_100_2,False,1804.7,6539.09,-1043100,-1043100,-672917,217497,486265532
psp,B&B $(\alpha = 10)$,psp_150_10_90_100_2,False,1800.17,238.75,-1153446,-1153446,-635000,2634,740659564
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_100_2,False,1801.32,4573.22,-1013705,-1013705,-747161,51805,347831732
psp,B&B $(\alpha = 100)$,psp_150_10_90_100_2,False,1801.73,1002.65,-1063597,-1063597,-744998,385,621290597
psp,MIP,psp_150_10_90_100_3,True,64.14,0.0,-1014299,-1014299,-1014233,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_100_3,False,1807.97,9391.64,-1824961,-1824961,-305244,64168,611370280
psp,B&B $(\alpha = 1)$,psp_150_10_90_100_3,False,1800.19,140.23,-1852237,-1852237,-303618,18358,667386883
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_100_3,False,1812.01,13167.31,-1770605,-1770605,-397451,3593,442932197
psp,B&B $(\alpha = 10)$,psp_150_10_90_100_3,False,1800.99,335.37,-1769648,-1769648,-414529,1755,614636608
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_100_3,False,1824.3,28016.56,-1699447,-1699447,-536455,320,430408668
psp,B&B $(\alpha = 100)$,psp_150_10_90_100_3,False,1802.34,2091.39,-1626058,-1626058,-536487,167,543793573
psp,MIP,psp_150_10_90_100_4,False,1800.01,0.0,-1133536,-1133536,-1113535,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_100_4,False,1806.4,9151.95,-2205543,-2205543,-172229,77810,559303936
psp,B&B $(\alpha = 1)$,psp_150_10_90_100_4,False,1800.15,136.39,-2250220,-2250220,-165185,15852,602914666
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_100_4,False,1809.1,13062.95,-2146217,-2146217,-219587,4688,461072129
psp,B&B $(\alpha = 10)$,psp_150_10_90_100_4,False,1800.16,431.43,-2164116,-2164116,-232666,1492,559291501
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_100_4,False,1816.17,27134.69,-2072222,-2072222,-341763,237,420331291
psp,B&B $(\alpha = 100)$,psp_150_10_90_100_4,False,1807.56,3347.13,-2072530,-2072530,-341773,134,477493541
psp,MIP,psp_150_10_90_10_0,False,1800.01,0.0,-535301,-535301,-512258,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_10_0,False,1808.87,15567.32,-538663,-538663,-380761,379663,696546503
psp,B&B $(\alpha = 1)$,psp_150_10_90_10_0,False,1800.08,83.64,-541123,-541123,-325496,21008,733718178
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_10_0,False,1806.84,12295.52,-535301,-535301,-473244,164926,455913304
psp,B&B $(\alpha = 10)$,psp_150_10_90_10_0,False,1800.17,284.6,-535301,-535301,-429747,2176,667604451
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_10_0,False,1801.92,6934.53,-535301,-535301,-484830,12477,337002418
psp,B&B $(\alpha = 100)$,psp_150_10_90_10_0,False,1801.47,1662.25,-535301,-535301,-484603,273,540421085
psp,MIP,psp_150_10_90_10_1,False,1800.01,0.0,-515139,-515139,-482214,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_10_1,False,1808.83,11920.59,-524335,-524335,-276851,56747,587577126
psp,B&B $(\alpha = 1)$,psp_150_10_90_10_1,False,1800.17,168.9,-524800,-524800,-270535,17738,616110582
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_10_1,False,1812.07,16332.04,-514382,-514382,-351441,2345,420977608
psp,B&B $(\alpha = 10)$,psp_150_10_90_10_1,False,1800.16,323.4,-514270,-514270,-358114,1898,591235490
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_10_1,False,1822.61,26425.37,-514270,-514270,-404594,244,361963431
psp,B&B $(\alpha = 100)$,psp_150_10_90_10_1,False,1805.52,1914.48,-514164,-514164,-404616,210,504627074
psp,MIP,psp_150_10_90_10_2,False,1800.01,0.0,-569043,-569043,-547672,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_10_2,True,876.68,5963.34,-567260,-567260,-567260,1910857,336816415
psp,B&B $(\alpha = 1)$,psp_150_10_90_10_2,False,1800.15,147.44,-569324,-569324,-386335,21948,779700690
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_10_2,True,964.34,4888.73,-567260,-567260,-567260,1067306,279627508
psp,B&B $(\alpha = 10)$,psp_150_10_90_10_2,False,1800.61,278.89,-567576,-567576,-476605,2527,719257374
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_10_2,False,1800.36,2789.62,-567260,-567260,-518347,35917,361718448
psp,B&B $(\alpha = 100)$,psp_150_10_90_10_2,False,1801.46,986.99,-567260,-567260,-517043,373,606143164
psp,MIP,psp_150_10_90_10_3,False,1800.02,0.0,-549848,-549848,-473654,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_10_3,False,1809.79,13177.17,-535104,-535104,-248721,43831,552177454
psp,B&B $(\alpha = 1)$,psp_150_10_90_10_3,False,1800.17,195.21,-536601,-536601,-245547,15059,546414315
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_10_3,False,1814.59,20009.21,-535131,-535131,-318938,2416,420429306
psp,B&B $(\alpha = 10)$,psp_150_10_90_10_3,False,1800.72,335.38,-535365,-535365,-323804,1586,556152440
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_10_3,False,1831.66,29769.07,-535538,-535538,-386420,193,381937941
psp,B&B $(\alpha = 100)$,psp_150_10_90_10_3,False,1803.29,2077.24,-529316,-529316,-386434,150,494097835
psp,MIP,psp_150_10_90_10_4,False,1800.05,0.0,-503820,-503820,-373372,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_10_4,False,1806.79,10881.15,-473797,-473797,-130286,31855,446500372
psp,B&B $(\alpha = 1)$,psp_150_10_90_10_4,False,1800.17,138.52,-474565,-474565,-124861,12303,469880261
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_10_4,False,1810.81,15752.17,-463882,-463882,-168710,2194,391168967
psp,B&B $(\alpha = 10)$,psp_150_10_90_10_4,False,1800.15,433.84,-463882,-463882,-171938,1277,490154661
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_10_4,False,1814.47,21589.2,-461384,-461384,-228911,108,321615331
psp,B&B $(\alpha = 100)$,psp_150_10_90_10_4,False,1808.91,3320.57,-459015,-459015,-228922,116,421078076
psp,MIP,psp_150_10_90_1_0,False,1800.02,0.0,-461923,-461923,-437183,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_1_0,False,1809.01,14891.35,-461000,-461000,-355947,371537,661639587
psp,B&B $(\alpha = 1)$,psp_150_10_90_1_0,False,1800.05,100.16,-461000,-461000,-312629,20876,728351626
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_1_0,True,1684.04,6289.69,-457463,-457463,-457463,858014,447886025
psp,B&B $(\alpha = 10)$,psp_150_10_90_1_0,False,1800.21,285.93,-457463,-457463,-405333,2202,672470970
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_1_0,False,1800.06,3742.88,-457463,-457463,-439086,15079,341908785
psp,B&B $(\alpha = 100)$,psp_150_10_90_1_0,False,1800.48,1648.1,-457463,-457463,-438742,281,557030982
psp,MIP,psp_150_10_90_1_1,False,1800.01,0.0,-431549,-431549,-395140,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_1_1,False,1808.84,12994.22,-433272,-433272,-265665,46745,568427741
psp,B&B $(\alpha = 1)$,psp_150_10_90_1_1,False,1800.14,177.55,-433272,-433272,-261146,17546,608185946
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_1_1,False,1812.84,18859.71,-424974,-424974,-335030,2119,416009969
psp,B&B $(\alpha = 10)$,psp_150_10_90_1_1,False,1800.62,342.58,-424974,-424974,-338280,1905,590389602
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_1_1,False,1815.51,20785.1,-424974,-424974,-374902,258,361254223
psp,B&B $(\alpha = 100)$,psp_150_10_90_1_1,False,1807.77,1835.95,-424974,-424974,-374939,210,503347348
psp,MIP,psp_150_10_90_1_2,False,1800.0,0.0,-503021,-503021,-482814,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_1_2,True,776.95,5296.76,-500087,-500087,-500087,1669568,303940752
psp,B&B $(\alpha = 1)$,psp_150_10_90_1_2,False,1800.16,178.7,-500400,-500400,-371651,22403,789494486
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_1_2,True,787.23,3928.91,-500087,-500087,-500087,610291,233007775
psp,B&B $(\alpha = 10)$,psp_150_10_90_1_2,False,1800.78,286.85,-500087,-500087,-449182,2575,733476284
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_1_2,False,1800.09,1915.88,-500087,-500087,-480105,38490,376995002
psp,B&B $(\alpha = 100)$,psp_150_10_90_1_2,False,1803.23,845.19,-500087,-500087,-478831,394,637254125
psp,MIP,psp_150_10_90_1_3,False,1800.02,0.0,-422482,-422482,-350910,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_1_3,False,1811.65,18376.65,-402492,-402492,-235954,34091,521036152
psp,B&B $(\alpha = 1)$,psp_150_10_90_1_3,False,1800.25,202.58,-405007,-405007,-233441,14870,535889610
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_1_3,False,1815.24,23478.51,-399853,-399853,-298312,2316,392897226
psp,B&B $(\alpha = 10)$,psp_150_10_90_1_3,False,1800.91,355.96,-399853,-399853,-302665,1560,544270385
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_1_3,False,1828.85,34058.27,-399853,-399853,-352181,156,359264890
psp,B&B $(\alpha = 100)$,psp_150_10_90_1_3,False,1812.45,2096.33,-399853,-399853,-352210,147,483963726
psp,MIP,psp_150_10_90_1_4,False,1800.01,0.0,-333902,-333902,-209752,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_90_1_4,False,1808.01,13562.93,-283388,-283388,-119085,24143,424563261
psp,B&B $(\alpha = 1)$,psp_150_10_90_1_4,False,1800.19,152.59,-283388,-283388,-115472,11338,437076420
psp,B&B+C $(\alpha = 10)$,psp_150_10_90_1_4,False,1812.26,20068.71,-280846,-280846,-154910,1924,357501940
psp,B&B $(\alpha = 10)$,psp_150_10_90_1_4,False,1801.39,513.14,-280846,-280846,-158228,1254,480648346
psp,B&B+C $(\alpha = 100)$,psp_150_10_90_1_4,False,1822.16,29999.47,-279015,-279015,-199556,104,294635981
psp,B&B $(\alpha = 100)$,psp_150_10_90_1_4,False,1808.87,4095.6,-279015,-279015,-199569,112,406405533
psp,MIP,psp_150_10_95_100_0,True,837.59,0.0,-1123753,-1123753,-1123647,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_95_100_0,True,414.04,3378.49,-1123753,-1123753,-1123753,1074207,183817414
psp,B&B $(\alpha = 1)$,psp_150_10_95_100_0,False,1800.1,164.08,-1202513,-1202513,-590954,31530,924128073
psp,B&B+C $(\alpha = 10)$,psp_150_10_95_100_0,True,420.5,3582.24,-1123753,-1123753,-1123753,575264,128099491
psp,B&B $(\alpha = 10)$,psp_150_10_95_100_0,False,1800.34,228.39,-1164520,-1164520,-731329,3339,830923093
psp,B&B+C $(\alpha = 100)$,psp_150_10_95_100_0,False,1800.53,2223.0,-1123753,-1123753,-876465,38151,431867881
psp,B&B $(\alpha = 100)$,psp_150_10_95_100_0,False,1801.93,1130.61,-1129126,-1129126,-875030,519,690271473
psp,MIP,psp_150_10_95_100_1,True,105.72,0.0,-1012619,-1012619,-1012619,0,0
psp,B&B+C $(\alpha = 1)$,psp_150_10_95_100_1,True,572.73,3758.87,-1012619,-1012619,-1012619,1360511,230404058
psp,B&B $(\alpha = 1)$,psp_150_10_95_100_1,False,1800.1,124.5,-1207061,-1207061,-466399,24793,817321395
psp,B&B+C $(\alpha = 10)$,psp_150_10_95_100_1,True,661.68,3583.53,-1012619,-1012619,-1012619,972951,175216541
